Rank Overall,Rank PAX,Driver Name,Car Number,Codriver Car Number,Class,Class Position,Car Year,Car Model,Total Time,PAX Factor,PAX Time,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6
1168,1131,John Laughlin,57,,CAMC,14,2010,Ford Mustang,149.528,0.816,122.015,DNF,79.213,79.084,73.163,70.444,70.461
1169,1133,Pilar Miranda,36,[136],CAMC,15,2015,Ford GT350R,149.612,0.816,122.083,76.160,76.608,77.988,74.226,73.452,73.799
1172,1143,Karl Riggs,97,[197],CAMC,16,2018,Chevy Camaro SS 1LE,149.933,0.816,122.345,79.941,84.896(2),78.563(1),71.370,71.541,71.930
1185,1162,Joe Johnson,9,,CAMC,17,1997,Chevy Camaro,150.553,0.816,122.851,78.187,77.893,77.162,75.791,74.253,73.391
1188,1163,David Feighner,128,[28],CAMC,18,2015,Ford Mustang,150.626,0.816,122.911,81.150,83.367(1),80.069,72.953(1),70.558,70.557
1192,1167,Matt Lucas,151,[51],CAMC,19,2017,Chevy Camaro 1LE,150.771,0.816,123.029,81.379,86.147(1),80.648,70.505,71.238(1),70.123
1199,1180,Jeff Wagenknecht,17,,CAMC,20,2007,Ford Mustang GT,151.135,0.816,123.326,77.805,77.118,76.978,77.693,74.448,74.157
1209,1188,Dave Whitworth,139,[39],CAMC,21,2012,Ford Mustang,151.464,0.816,123.595,80.896,81.655,80.039,71.639,72.206,71.425
1223,1202,John Fehring,186,[86],CAMC,22,2000,Pontiac Trans Am LS3,152.279,0.816,124.260,79.955,82.856(1),81.944(1),74.824(1),72.324,73.127
1228,1207,Robert Stanley,27,,CAMC,23,2017,Ford Mustang GT,152.474,0.816,124.419,81.675,79.674,82.023(1),72.839,73.407,72.800
1232,1212,Cody Grissom,76,[176],CAMC,24,2017,Chevy Camaro SS 1LE,152.794,0.816,124.680,DNF,81.960(1),83.525(1),72.769,70.834,73.793(1)
1239,1216,Michael Cobb,51,[151],CAMC,25,2017,Chevy Camaro 51l,153.163,0.816,124.981,84.525,82.230,81.695,78.216(2),72.513,71.468
1242,1217,Alex Krull,194,[94],CAMC,26,2017,Chevy Camaro ZL1,153.231,0.816,125.036,82.135,82.252,81.466(1),72.741,71.765,72.173
1261,1229,Bryan Packingham,190,[90],CAMC,27,2016,Ford Mustang,154.221,0.816,125.844,81.643,84.428,81.054,78.262,78.416(2),73.167
1263,1230,Raleigh Boreen,87,[187],CAMC,28,2002,Chevy Z28 Camaro,154.308,0.816,125.915,83.188,86.299,81.332,75.143(1),73.417,72.976
1266,1232,Nate Langford,7,,CAMC,29,2017,Chevy Camaro,154.401,0.816,125.991,82.575,81.025,81.384,74.897,74.640,73.376
1280,1240,William Agnor,22,,CAMC,30,2015,Ford Mustang GT,155.257,0.816,126.690,82.940,82.859(1),82.235,76.633(2),75.277(1),73.022
1283,1242,Mike White,137,[37],CAMC,31,1997,Chevy Camaro SS,155.449,0.816,126.846,91.602,93.389(3),83.718,73.897,71.731,72.056
1285,1249,Lorien Feighner,28,[128],CAMC,32,2015,Ford Mustang,156.010,0.816,127.304,83.944,84.087,82.106,75.198(1),74.435(1),73.904
1286,1252,Terry Brown,91,,CAMC,33,2002,Ford Mustang GT,156.208,0.816,127.466,84.463,DNF,81.097,78.191,76.436,75.111
1288,1255,Sean Tate,116,[16],CAMC,34,2011,Ford Mustang,156.480,0.816,127.688,84.328(1),86.933(2),88.036(3),72.713,79.486(3),72.152
1290,1258,Meredith Evans,73,[173],CAMC,35,2014,Ford Rusturd GT,156.754,0.816,127.911,81.342,DNF,80.157,DNF,DNF,76.597
1291,1259,Brent Stoner,94,[194],CAMC,36,2017,Chevy Camaro ZL1,156.759,0.816,127.915,83.614,84.320,82.138,DNF,75.129,74.621
1301,1274,David Gushwa,14,,CAMC,37,2012,Ford Boss 302,157.970,0.816,128.904,DNF,84.084,82.774,78.537(1),76.143,75.196
1302,1275,David Fink,37,[137],CAMC,38,1997,Chevy Camero,157.980,0.816,128.912,83.703,82.076,91.610(3),DNF,78.595,75.904
1304,1280,Mark Grissom,176,[76],CAMC,39,2017,Chevy Camaro SS,158.815,0.816,129.593,DNF,83.050,84.122(1),76.342,75.765(1),75.866(1)
1308,1281,Larry Vaughan,80,,CAMC,40,2007,Ford Mustang SGT,159.074,0.816,129.804,DNF,84.318,83.526,79.976(1),75.548,76.569
1309,1284,Keith Lamming,123,[23],CAMC,41,2011,Chevy Camaro,159.392,0.816,130.064,88.881(2),91.433(3),88.941(2),74.412(1),72.545(1),70.511
1314,1289,Rusty Henderson,23,[123],CAMC,42,2011,Chevy Camaro SS,159.757,0.816,130.362,88.264(1),88.547(2),87.844(1),75.383,71.913,74.416(1)
1315,1290,Corey Pettett,56,,CAMC,43,2012,Ford Mustang,159.829,0.816,130.420,DNF,88.219,86.337,DNF,73.615,73.492
1319,1294,Beth Whitworth,39,[139],CAMC,44,2012,Ford Mustang Cobra,160.569,0.816,131.024,85.445,84.893,88.084,78.066,77.944,75.676
1325,1305,Rhonda Fehring,86,[186],CAMC,45,2000,Pontiac Trans Am LS3,163.224,0.816,133.191,85.242,83.301,DNF,85.499,80.833,79.923
1331,1313,Velma Boreen,187,[87],CAMC,46,2002,Chevy Camaro,164.770,0.816,134.452,88.430,88.680,86.840,DNF,80.063,77.930
1332,1316,Robert Shearrer Weathers,5,,CAMC,47,2017,Chevy Camaro SS,165.202,0.816,134.805,87.490,85.549,89.132(1),DNF,DNF,79.653
1337,1326,Leah Julich,90,[190],CAMC,48,2016,Ford Mustang,167.668,0.816,136.817,89.639,93.287(2),91.095,79.807,79.184,78.029
1341,1329,Charles Tate,16,[116],CAMC,49,2011,Ford Mustang,168.556,0.816,137.542,95.533,DNF,89.890,84.854,80.191,78.666
,1348,Randy Keeton,85,,CAMC,50,2018,Chevy Camaro SS 1LE,No Time,0.816,999.999,DNF,80.501,79.306,DNF,DNF,DNF
,1348,Tyler Garling,71,,CAMC,51,2001,Ford Mustang GT,No Time,0.816,999.999,82.211,79.624,81.033,DNS,DNS,DNS
338,159,Chad Ryker,95,,CAMT,1,1968,Chevy Camaro,132.707,0.807,107.095,65.669,63.235,62.838,72.315,70.186,69.869
364,189,Brian Johns,121,[21],CAMT,2,1964,Chevy Chevelle,133.276,0.807,107.554,66.479,65.353(1),63.427,71.716,70.666,69.849
468,317,Steve Seymore,28,[128],CAMT,3,1990,Ford Mustang,135.118,0.807,109.040,71.755,63.443,80.626(1),82.663(4),71.675,72.900(1)
475,319,J.J. Mallrich,93,[193],CAMT,4,1993,Ford Mustang,135.159,0.807,109.073,66.547(1),DNF,64.958,73.103(1),70.201,90.020(3)
487,337,Rob Ippolito,128,[28],CAMT,5,1990,Ford Mustang,135.375,0.807,109.248,64.778,64.353,64.965,75.030(1),72.771,71.022
493,342,Alan Schoonmaker,21,[121],CAMT,6,1964,Chevy Chevelle,135.429,0.807,109.291,64.028,63.744,63.094,DNF,73.427,72.335
512,371,John Williams,89,,CAMT,7,1989,Ford Mustang 5.0,135.862,0.807,109.641,64.677,63.914,DNF,74.105,72.481,71.948
564,423,Jeremy Salenius,72,[172],CAMT,8,1968,Chevy Camaro,136.633,0.807,110.263,66.462,64.590,64.776,73.347,75.153,72.043
592,447,Fred Kratzel,71,,CAMT,9,1990,Ford Mustang GT,137.031,0.807,110.584,68.945(1),65.145,67.277(1),80.609(1),72.410,71.886
629,482,Patrick Darling,172,[72],CAMT,10,1968,Chevy Camaro,137.586,0.807,111.032,65.248,63.803,65.057,73.783,DNF,75.506(1)
635,484,Robert Tarrien,193,[93],CAMT,11,1993,Ford Mustang,137.659,0.807,111.091,65.794(1),DNF,DNF,71.865,80.417(4),77.046(3)
803,653,Joe Craley,52,,CAMT,12,1989,Ford Mustang lx,141.033,0.807,113.814,69.676,66.093,70.233(1),76.150,74.940,75.271
1095,1021,Tim Govier,43,,CAMT,13,1978,Dodge Aspen,147.664,0.807,119.165,69.602,69.321,69.962,79.815,80.717(1),78.343
,1348,David Freiburger,185,[85],CAMT,14,1970,Dodge Challenger,No Time,0.807,999.999,,DNF,DNF,,79.117,DNS
,1348,Dave Wallace,8,,CAMT,15,1969,Chevy Camaro,No Time,0.807,999.999,83.727(3),DNF,70.151,DNS,DNS,DNS
,1348,Steve Dulcich,85,[185],CAMT,16,1970,Dodge Challenger,No Time,0.807,999.999,,83.774,DNS,,DNS,DNS
